Date,Open,High,Low,Close,Volume,Adj Close
2015-11-13,32.27,32.380001,31.959999,32.110001000000004,23673200,31.319848999999998
2015-11-16,32.09,32.259997999999996,31.93,32.099998,29899700,31.310093
2015-11-17,32.150002,32.880001,32.009997999999996,32.639998999999996,22636400,31.836805
2015-11-18,32.73,33.240002000000004,32.619999,33.16,18619800,32.34401
2015-11-19,33.220001,34.73,33.130001,34.299999,45381600,33.455957
2015-11-20,34.48,35.290001000000004,34.48,34.66,41137700,33.807097999999996
2015-11-23,34.66,34.849998,34.41,34.48,20152900,33.631527
2015-11-24,34.330002,34.439999,33.900002,34.360001000000004,21413500,33.514480999999996
2015-11-25,34.259997999999996,34.740002000000004,34.139998999999996,34.450001,17939400,33.602267
2015-11-27,34.540001000000004,34.68,34.400002,34.459998999999996,6620900,33.612019000000004
2015-11-30,34.549999,34.900002,34.43,34.77,21785800,33.914392
2015-12-01,35.0,35.200001,34.709998999999996,35.09,23560200,34.226517
2015-12-02,35.09,35.41,34.810001,34.830002,18688200,33.972916999999995
2015-12-03,34.970001,34.990002000000004,34.0,34.040001000000004,30131100,33.202356
2015-12-04,34.110001000000004,35.029999,34.0,34.939999,24901000,34.080207
2015-12-07,34.790001000000004,35.169998,34.75,34.990002000000004,17731900,34.12898
2015-12-08,34.669998,34.950001,34.419998,34.75,13380200,33.894884000000005
2015-12-09,34.880001,35.220001,34.509997999999996,34.810001,22548300,33.953409
2015-12-10,34.849998,35.07,34.66,34.77,17400700,33.914392
2015-12-11,34.310001,34.650002,34.200001,34.27,21251400,33.426696
2015-12-14,34.380001,34.48,33.880001,34.470001,19357100,33.621775
2015-12-15,34.650002,35.349998,34.639998999999996,35.18,24051300,34.314303
2015-12-16,35.360001000000004,35.470001,34.77,35.299999,23257900,34.431349
2015-12-17,35.32,35.369999,34.759997999999996,34.91,24963600,34.050946
2015-12-18,34.73,34.75,33.860001000000004,33.869999,41336600,33.036538
2015-12-21,34.110001000000004,34.299999,33.82,34.240002000000004,18006800,33.397434999999994
2015-12-22,34.360001000000004,34.779999,34.27,34.73,18422000,33.875376
2015-12-23,34.950001,35.049999,34.779999,35.0,12526500,34.138732
2015-12-24,35.07,35.259997999999996,34.959998999999996,34.98,5893800,34.119223999999996
2015-12-28,34.950001,35.0,34.57,34.93,9449400,34.070454999999995
2015-12-29,35.009997999999996,35.59,35.009997999999996,35.439999,14188600,34.567903
2015-12-30,35.380001,35.450001,34.950001,34.990002000000004,11566800,34.12898
2015-12-31,34.82,34.959998999999996,34.439999,34.450001,14736700,33.602267
